"id","displaypath","source","status","grouping","parent_grouping","description","top_5","downtime_calc"
4520,Error_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane3_Alarm/Error_Status:/alm:Alarm67,Down,Crane_3,ASRS,Customer specific error #67,Y, 
4521,Error_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane3_Alarm/Error_Status:/alm:Alarm68,Down,Crane_3,ASRS,Customer specific error #68,Y, 
4522,Error_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane3_Alarm/Error_Status:/alm:Alarm10,Down,Crane_3,ASRS,"Long-time load overhang/Forks not in centre, right side",Y, 
4523,Error_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane5_Alarm/Error_Status:/alm:Alarm10,Down,Crane_5,ASRS,"Long-time load overhang/Forks not in centre, right side",Y, 
4524,Error_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane2_Alarm/Error_Status:/alm:Alarm10,Down,Crane_2,ASRS,"Long-time load overhang/Forks not in centre, right side",Y, 
4525,Error_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane7_Alarm/Error_Status:/alm:Alarm10,Down,Crane_7,ASRS,"Long-time load overhang/Forks not in centre, right side",Y, 
4526,Error_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane4_Alarm/Error_Status:/alm:Alarm10,Down,Crane_4,ASRS,"Long-time load overhang/Forks not in centre, right side",Y, 
4527,Error_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/Error_Status:/alm:Alarm10,Down,Crane_1,ASRS,"Long-time load overhang/Forks not in centre, right side",Y, 
4528,Error_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane6_Alarm/Error_Status:/alm:Alarm10,Down,Crane_6,ASRS,"Long-time load overhang/Forks not in centre, right side",Y, 
4529,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm137_2,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4530,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm137_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4531,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm62_3,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4532,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm62_2,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4533,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm62_5,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4534,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm137_4,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4535,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm62_4,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4536,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm137_3,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4537,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm103_2,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4538,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm17_2,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4539,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm103_3,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4540,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm17_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4541,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm74_20,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4542,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm103_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4543,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm74_9,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4544,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm32_3,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4545,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm74_6,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4546,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm74_5,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4547,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm74_8,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4548,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm74_7,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4549,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm74_2,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4550,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm74_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4551,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm13_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4552,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm32_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4553,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm74_4,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4554,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm32_2,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4555,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm74_3,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4556,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm74_15,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4557,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm74_14,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4558,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm74_17,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4559,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm74_11,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4560,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm74_10,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4561,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm74_13,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4562,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm74_12,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4563,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm132_3,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4564,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm132_2,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4565,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm132_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4566,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm42_4,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4567,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm42_5,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4568,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm42_6,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4569,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm42_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4570,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm42_2,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4571,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm42_3,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4572,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm61_2,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4573,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm61_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4574,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm16_4,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4575,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm102_3,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4576,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm16_3,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4577,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm16_2,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4578,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm102_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4579,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm16_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4580,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm121_4,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4581,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm16_8,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4582,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm35_4,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4583,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm121_3,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4584,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm16_7,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4585,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm121_2,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4586,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm16_6,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4587,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm121_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4588,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm16_5,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4589,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm35_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4590,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm35_2,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4591,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm35_3,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4592,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm129_2,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4593,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm12_2,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4594,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm129_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4595,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm38_20,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4596,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm38_27,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4597,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm38_28,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4598,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm38_25,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4599,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm38_26,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4600,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm38_23,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4601,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm38_24,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4602,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm38_21,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4603,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm38_22,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4604,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm131_2,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4605,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm131_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4606,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm139_7,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4607,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm139_6,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4608,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm139_5,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4609,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm139_4,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4610,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm139_3,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4611,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm139_2,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4612,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm139_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4613,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm124_4,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4614,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm124_3,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4615,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm124_2,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4616,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm124_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4617,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm120_3,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4618,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm120_2,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4619,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm120_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4620,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm11_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4621,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm11_4,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4622,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm11_3,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4623,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm11_2,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4624,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm138_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4625,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm40_2,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4626,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm138_4,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4627,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm40_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4628,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm38_17,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4629,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm104_2,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4630,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm38_18,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4631,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm38_19,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4632,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm10_2,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4633,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm142_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4634,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm10_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4635,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm104_5,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4636,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm108_1,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4637,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm104_6,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4638,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm108_2,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4639,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm10_4,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4640,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm104_3,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
4641,ExtendedError_StatusError,prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane1_Alarm/ExtendedError_Status:/alm:Alarm10_3,Down,Crane_1,ASRS,"Error on positioning encoder, fork 1",Y, 
